job_id,job_title,company,location,experience,salary,skills,job_type,posted_date,job_url,scraped_at
892d6bf6c22d,Data Engineer / Architect,Bahwan CyberTek,Chennai,5-10 Yrs,,cd | continuous integration | python | functional | azure data lake | data | workflow | glue,,5 days ago,https://www.naukri.com/job-listings-data-engineer-architect-bahwan-cybertek-chennai-5-to-10-years-280526031920,2026-06-03T20:38:53.152279
75858792c8cc,Data Engineer / Architect,Bahwan CyberTek,Chennai,5-10 Yrs,,Automation | metadata | github | orchestration | Data modeling | Active directory | data governance | JIRA,,5 days ago,https://www.naukri.com/job-listings-data-engineer-architect-bahwan-cybertek-chennai-5-to-10-years-290526505769,2026-06-03T20:38:53.153363
a7e28c5131ce,DBT Engineer (Data Build Tool),Coforge,"Noida, Hyderabad, Pune",9-14 Yrs,,Pyspark | Data Build Tool | Python | SQL | Airflow | GCP | Snowflake | Data,,6 days ago,https://www.naukri.com/job-listings-dbt-engineer-data-build-tool-coforge-noida-hyderabad-pune-9-to-14-years-170326039468,2026-06-03T20:39:07.439864
ee568318ecd0,Data Engineer Python,Scry Analytics,Noida,3-8 Yrs,,NoSQL | Architecture | data science | Machine learning | Data processing | MongoDB | Data mining | Analytics,,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-python-scry-analytics-noida-3-to-8-years-120326502171,2026-06-03T20:39:07.442146
b2a2a70d8a63,Data Engineer with ETL,Provana,Noida,3-5 Yrs,,Data Engineering | Delta Lake | ETL | Data Bricks | Python | Azure Data Factory | Pyspark | Data Architecture,,2 weeks ago,https://www.naukri.com/job-listings-data-engineer-with-etl-provana-noida-3-to-5-years-170326046092,2026-06-03T20:39:07.446143
718185852bff,Data Engineer (Databricks) - Noida - 5th May - Virtual Interview,Tata Consultancy Services,Noida,5-10 Yrs,,Data Engineering | Data Bricks | Pyspark | Datafactory | Data Lake | Databricks Engineer | Data | Interviewing,,1 day ago,https://www.naukri.com/job-listings-data-engineer-databricks-noida-5th-may-virtual-interview-tata-consultancy-services-noida-5-to-10-years-030526002917,2026-06-03T20:39:07.448163
d6e0e4396aa7,Data Engineer ( Spark / Airflow ),Workforce Next,Noida,1-5 Yrs,,hive | python | airflow | data processing | big data technologies | data warehousing | problem solving | data integrity,,2 weeks ago,https://www.naukri.com/job-listings-data-engineer-spark-airflow-workforce-next-noida-1-to-5-years-140526500148,2026-06-03T20:39:07.450156
20a6a92fcb85,Data Engineer,New Groyp Talentoj,Hybrid - Noida,3-8 Yrs,,Python | Azure Data Factory | Etl Pipelines | Pyspark | Azure Cloud | GCP | Data Pipeline | Snowflake,,3 weeks ago,https://www.naukri.com/job-listings-data-engineer-new-groyp-talentoj-noida-3-to-8-years-030426011488,2026-06-03T20:39:07.457799
d90b3fad7626,Data Engineer,Iris Software,"Hybrid - Noida, Pune, Gurugram",6-8 Yrs,,Pyspark | Snowflake | Data Bricks | Data Engineering | Python | Engineering | Bricks | Data,,3 weeks ago,https://www.naukri.com/job-listings-data-engineer-iris-software-noida-pune-gurugram-6-to-8-years-120526008044,2026-06-03T20:39:07.460092
c514406d443c,Data Engineer,Sparix Global,Noida,1-4 Yrs,,Solution architecture | Coding | GCP | data governance | Workflow | Open source | Teradata | Analytics,,1 day ago,https://www.naukri.com/job-listings-data-engineer-sparix-global-private-limited-noida-1-to-4-years-020626503199,2026-06-03T20:39:07.467660
53725739a2cd,Data Engineer,ti Steps,Noida,3-8 Yrs,,Data Engineering | GCP | AWS | Python | SQL | Data Pipeline | Data Warehousing | ETL,,2 days ago,https://www.naukri.com/job-listings-data-engineer-ti-steps-noida-3-to-8-years-010626008769,2026-06-03T20:39:07.469661
90a3c49f167d,Data Engineer,Seikor,"Noida, Pune",2-7 Yrs,,Data Ingestion | Pyspark | Data Streaming | AWS | Python | Etl Pipelines | Data Engineering | Gcp Cloud,,2 days ago,https://www.naukri.com/job-listings-data-engineer-seikor-group-noida-pune-2-to-7-years-010626005154,2026-06-03T20:39:07.472661
10e1b882bd25,"Data Engineer - AI, GenAI",Naukri Expert Assist,"Noida, Kochi, Bengaluru",6-10 Yrs,,data engineer | AI | GenAI | AgenticAI | Gen AI | Data Engineering | Artificial Intelligence | AIML,,1 week ago,https://www.naukri.com/job-listings-data-engineer-ai-genai-naukri-expert-assist-noida-kochi-bengaluru-6-to-10-years-220526023633,2026-06-03T20:39:07.481432
662d043096eb,Fullstack Data Engineer,Innodata India,Hybrid - Noida,6-10 Yrs,,Reacts Js | Pyspark | ETL | AWS | Data Bricks | Data Engineering | Ci/Cd | Python,,2 days ago,https://www.naukri.com/job-listings-fullstack-data-engineer-innodata-india-noida-6-to-10-years-010626020916,2026-06-03T20:39:07.492109
8eda8e4b15aa,Data Engineer,Innodata India,Hybrid - Noida,5-10 Yrs,,Etl Pipelines | Pyspark | react | AWS | Data Bricks | real time data pipeline | Ci/Cd | real time,,5 days ago,https://www.naukri.com/job-listings-data-engineer-innodata-india-noida-5-to-10-years-290526011857,2026-06-03T20:39:07.495267
3dbfcfa3bbe3,Senior Associate_Azure Data Engineer - Data and Analytics,PwC Service Delivery Center,Gurugram,4-7 Yrs,,Data validation | Data modeling | Analytical | Agile | Data processing | Data quality | DBMS | Apache,,3+ weeks ago,https://www.naukri.com/job-listings-senior-associate-azure-data-engineer-data-and-analytics-pricewaterhouse-coopers-service-delivery-center-kolkata-gurugram-4-to-7-years-080825502676,2026-06-03T20:39:19.912126
18f354d6ff9c,IT Senior Manager - Data Engineer,Boston Consulting Group,Gurugram,7-9 Yrs,,Computer science | Product engineering | Database design | Postgresql | MySQL | Consulting | Agile methodology | Customer service,,3+ weeks ago,https://www.naukri.com/job-listings-it-senior-manager-data-engineer-boston-consulting-group-gurugram-7-to-9-years-070426500841,2026-06-03T20:39:19.914795
ad6ed8b8c91a,Data Engineer/Senior Data Engineer- Azure DigiOps,Fractal Analytics,Gurugram,2-5 Yrs,,Change management | Automation | Coding | Data processing | Troubleshooting | Operations | Technical support | Analytics,,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-senior-data-engineer-azure-digiops-fractal-analytics-ltd-gurugram-2-to-5-years-120326501726,2026-06-03T20:39:19.916818
c30cf5f6e58c,Data Engineer Python,Scry Analytics,Gurugram,3-8 Yrs,,NoSQL | Architecture | data science | Machine learning | Data processing | MongoDB | Data mining | Analytics,,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-python-scry-analytics-gurugram-3-to-8-years-060326500264,2026-06-03T20:39:19.917820
472cdaf35de5,Azure Data Engineer,Tata Consultancy Services,"Mumbai, Gurugram, Bengaluru",5-10 Yrs,,Microsoft Azure | Azure Data Factory | Azure Databricks | Python | SQL | Data | Factory | Microsoft,,3+ weeks ago,https://www.naukri.com/job-listings-azure-data-engineer-tata-consultancy-services-mumbai-gurugram-bengaluru-5-to-10-years-040526016881,2026-06-03T20:39:19.929162
2425805dfc25,Data Engineer,Iris Software,Gurugram,7-9 Yrs,,Data Engineering | Pyspark | ETL | AWS | Python | SQL | Engineering | Data,,Few hours ago,https://www.naukri.com/job-listings-data-engineer-iris-software-gurugram-7-to-9-years-030626025329,2026-06-03T20:39:19.934965
74c418ced423,Data Engineer (Databricks),Affine Analytics,"Hybrid - Hyderabad, Gurugram, Bengaluru",5-10 Yrs,,Azure Data Factory | Pyspark | Azure Databricks | ETL | SQL | Data Bricks | Data | Factory,,1 day ago,https://www.naukri.com/job-listings-data-engineer-databricks-affine-analytics-hyderabad-gurugram-bengaluru-5-to-10-years-020626007405,2026-06-03T20:39:19.938097
d0213ebc7784,Data Engineer,Damco Solutions,Gurugram,5-9 Yrs,,Data Engineering | Snowflake | ETL | Data Bricks | Engineering | Bricks | Data,,5 days ago,https://www.naukri.com/job-listings-data-engineer-damco-solutions-gurugram-5-to-9-years-290526008919,2026-06-03T20:39:19.940109
a41304189c0e,Data Engineer,Persistent,"Pune, Gurugram",4-7 Yrs,,Pyspark | SQL | Python | Data Engineering | Data,,4 days ago,https://www.naukri.com/job-listings-data-engineer-persistent-pune-gurugram-4-to-7-years-290526025628,2026-06-03T20:39:19.944119
00f2ca1268de,Business Analyst,Barclays,Bengaluru,0-13 Yrs,,Administration | Leadership development | Financial analysis | Business strategy | Assistant Vice President | Risk management | Business continuity | Forecasting,,3+ weeks ago,https://www.naukri.com/job-listings-business-analyst-barclays-shared-services-bengaluru-0-to-13-years-170426500506,2026-06-03T20:39:32.704141
9e1a4c53a923,Business Analyst Power BI,Novo Nordisk,Bengaluru,3-5 Yrs,,bi tools | python | data analysis | power bi dashboards | design | power bi | data visualization | Data,,3+ weeks ago,https://www.naukri.com/job-listings-business-analyst-power-bi-novo-nordisk-centre-india-pvt-ltd-bengaluru-3-to-5-years-260425504269,2026-06-03T20:39:32.705200
69b09f2ead2e,Business Intelligence Analyst - Quality,Alstom,Bengaluru,1-3 Yrs,,business intelligence | analytics | quality reporting | bi tools | data analytics | quality management | qlik sense | power bi,,2 weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-quality-alstom-transport-india-ltd-bengaluru-1-to-3-years-180526925325,2026-06-03T20:39:32.731533
87a528cb548c,Corporate Planning & Management-Business Intelligence-Analyst,Goldman Sachs,Bengaluru,1-2 Yrs,,Automation | Data management | Business planning | Scheduling | Investment banking | Risk management | Business intelligence | Analytics,,3+ weeks ago,https://www.naukri.com/job-listings-corporate-planning-management-business-intelligence-analyst-goldman-sachs-bengaluru-1-to-2-years-140426502920,2026-06-03T20:39:32.733036
7ad439c887c5,Business Intelligence Analyst II,TP,Bengaluru,2-4 Yrs,,DATA ANALYSIS | Business Intelligence | Customer Experience | Customer Experience Management | Data Visualization | Business Operations | Visualization Tools | Data Modeling,,3+ weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-ii-teleperformance-global-business-private-limited-bengaluru-2-to-4-years-050526933039,2026-06-03T20:39:32.735033
05418ddca40b,Business Intelligence Analyst,Cartus,Remote,2-7 Yrs,,Etl Pipelines | Prompt Engineering | Intelligent Automation | Ai Solutions | SQL | Python | Pipeline | Automation,,3 weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-cartus-bengaluru-2-to-7-years-070526011168,2026-06-03T20:39:32.737035
ec785ad991e8,Business Intelligence Analyst (Finance),Exxon Mobil Corporation,Bengaluru,2-7 Yrs,,Data analysis | Manager Quality Assurance | Networking | Data management | Senior Analyst | Project management | Analytical | Budgeting,,3+ weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-finance-exxon-mobil-corporation-bengaluru-2-to-7-years-050526500799,2026-06-03T20:39:32.739033
e28fcf474440,Business Intelligence Analyst,Nutanix,Bengaluru,4-6 Yrs,,Computer science | SAN | Data analysis | Operational excellence | Coding | Analytical | Data quality | Business intelligence,,3+ weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-nutanix-india-technologies-private-limited-bengaluru-4-to-6-years-100426502081,2026-06-03T20:39:32.741033
f780cb2b7c1f,AI - Business Intelligence Analyst,Bridgestone - Global Capability Center,Bengaluru,2-6 Yrs,,python | data analysis | problem solving | machine learning | business intelligence | dashboards | artificial intelligence | sql,,3+ weeks ago,https://www.naukri.com/job-listings-ai-business-intelligence-analyst-azuga-telematics-private-limited-bengaluru-2-to-6-years-030426502570,2026-06-03T20:39:32.743032
15d2b043d77a,Business Intelligence Analyst,Cartus,Bengaluru,5-8 Yrs,,Automation | Prototype | orchestration | MS Access | Coding | data security | Business Intelligence Analyst | Workflow,,3 weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-cartus-bengaluru-5-to-8-years-080526501088,2026-06-03T20:39:32.745030
68fd462dd5fc,Business Intelligence Analyst,Cartus,Bengaluru,5-8 Yrs,,Automation | Prototype | orchestration | MS Access | Coding | data security | Business Intelligence Analyst | Workflow,,3 weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-cartus-bengaluru-5-to-8-years-080526501092,2026-06-03T20:39:32.746031
96567dac205f,Business Intelligence Analyst,GE Appliances,Bengaluru,3-6 Yrs,,Supply chain | tableau | Backend | Production support | Data modeling | Access management | Analytical | Operations,,3+ weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-ge-appliances-bengaluru-3-to-6-years-120226500684,2026-06-03T20:39:32.748032
f940a841925c,Business Intelligence Analyst,Haier Appliances,Bengaluru,3-6 Yrs,,sql development | modeling | vertex | supply chain | bi | access management | dashboards | business intelligence,,3+ weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-haier-appliances-india-pvt-ltd-bengaluru-3-to-6-years-120226501384,2026-06-03T20:39:32.749032
2ef668f8caaf,Business Intelligence (BI) Analyst,Careernet,Remote,5-6 Yrs,,power bi | sql server 2022 | t-sql | sql | ms sql | ssas | power bi desktop | azure devops,,3+ weeks ago,https://www.naukri.com/job-listings-business-intelligence-bi-analyst-careernet-bengaluru-5-to-6-years-040526012760,2026-06-03T20:39:32.751031
4962cc7ff5cf,Ecommerce Business Intelligence Analyst,Mouser Electronics,Bengaluru,2-7 Yrs,,business intelligence | data warehousing | analytical skills | sql | analytics | cloud | cloud data warehousing | r,,2 days ago,https://www.naukri.com/job-listings-ecommerce-business-intelligence-analyst-mouser-electronics-india-pvt-ltd-bengaluru-2-to-7-years-010626922431,2026-06-03T20:39:32.752034
658640dc91de,Business Analyst / Business Intelligence,Gokaldas Exports,Bengaluru(Yeshwanthpur Industrial Area),3-6 Yrs,,Financial Analysis | Excel | Powerpoint | MS Office | Analytics | Data Analytics | Microsoft | Business analysis,,1 day ago,https://www.naukri.com/job-listings-business-analyst-business-intelligence-gokaldas-exports-bengaluru-3-to-6-years-020626011949,2026-06-03T20:39:32.755542
bc3bd91ec212,Business Analyst Market Intelligence,LKQ India,Bengaluru,3-6 Yrs,,Business Intelligence | Market Intelligence | Quantitative Analysis | Business Intelligence Reporting | Market Research | Power Bi | Research Analysis | Hypothesis Testing,,1 week ago,https://www.naukri.com/job-listings-business-analyst-market-intelligence-lkq-india-bengaluru-3-to-6-years-220526033784,2026-06-03T20:39:32.757563
4417842b0f20,Business Intelligence Analyst,Caterpillar Inc,Bengaluru,10-15 Yrs,,Mining | Computer science | Automation | Manager Quality Assurance | Analytical | Troubleshooting | microsoft | Business intelligence,,1 week ago,https://www.naukri.com/job-listings-business-intelligence-analyst-caterpillar-brazil-bengaluru-10-to-15-years-250526502213,2026-06-03T20:39:32.758563
0639b638e73e,Business Intelligence Analyst( Strategy & Operations),NetApp,Bengaluru,5-8 Yrs,,management consulting | python | analytical | mathematics | consulting | problem solving | business intelligence | research,,6 days ago,https://www.naukri.com/job-listings-business-intelligence-analyst-strategy-operations-netapp-bengaluru-5-to-8-years-280526027300,2026-06-03T20:39:32.760563
877fccee63b9,Business Analyst,Wipro,Hyderabad,4-9 Yrs,,Business Analytics | Artificial Intelligence | Machine Learning | Python | SQL | Java | R | Business Consulting,,1 day ago,https://www.naukri.com/job-listings-business-analyst-wipro-hyderabad-4-to-9-years-290426018169,2026-06-03T20:39:46.368885
69f9a50e2de3,Business Analyst,Fortis,"Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru",2-6 Yrs,,Business Analyst | Business analysis,,3+ weeks ago,https://www.naukri.com/job-listings-business-analyst-fortis-healthcare-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-271125502182,2026-06-03T20:39:46.369846
79d7af54206b,"Business Systems Analyst, Planning and Forecasting",Google,Hyderabad,8-13 Yrs,,SAP BPC | Solution architecture | ERP | Change management | Business analysis | Deployment | Management | Business applications,,3+ weeks ago,https://www.naukri.com/job-listings-business-systems-analyst-planning-and-forecasting-google-india-private-limited-hyderabad-8-to-13-years-090725503297,2026-06-03T20:39:46.397025
46e5afc23d0b,Senior Business Analyst,Crisil,Hyderabad,10-16 Yrs,,Product management | ERP | Business analysis | Competitive analysis | Process improvement | Analytical | Market research | Gap analysis,,3+ weeks ago,https://www.naukri.com/job-listings-senior-business-analyst-crisil-hyderabad-10-to-16-years-080126501502,2026-06-03T20:39:46.398025
80a0cadc714f,Business Intelligence Analyst,FedEx,Hyderabad,1-4 Yrs,,Text mining | Analytical skills | Marketing analysis | Statistical analysis | fedex | Simulation | Business Intelligence Analyst | Genetics,,3 weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-fedex-express-hyderabad-1-to-4-years-070526502558,2026-06-03T20:39:46.400025
78752dabcef0,Business Intelligence (BI) Analyst,Proarch It Solutions,Remote,8-13 Yrs,,Business Intelligence Reporting | Tableau | Analytics | Power Bi | Data Analytics | Business analysis | Analysis | Data,,2 weeks ago,https://www.naukri.com/job-listings-business-intelligence-bi-analyst-proarch-it-solutions-hyderabad-8-to-13-years-150526032648,2026-06-03T20:39:46.401025
a5e8548dbd65,Senior Business Analyst,Tech Mahindra,"Hybrid - Hyderabad, Chennai, Bengaluru",5-10 Yrs,,Business Analytics | Business Analysis | Bi | Analytics | Senior | Analysis,,Today,https://www.naukri.com/job-listings-senior-business-analyst-tech-mahindra-hyderabad-chennai-bengaluru-5-to-10-years-030626018615,2026-06-03T20:39:46.403014
cea1c3c88911,Business Intelligence Analyst-Senior,FedEx,Hyderabad,1-5 Yrs,,Text mining | Marketing analysis | fedex | Simulation | Business Intelligence Analyst | Genetics | Oracle | Business solutions,,3 weeks ago,https://www.naukri.com/job-listings-business-intelligence-analyst-senior-fedex-express-hyderabad-1-to-5-years-070526502324,2026-06-03T20:39:46.405389
